timestamp,event,type,seq_num,payload_size
1777222039.025866,RECV,ACK,51,0
1777222039.025866,SEND,DATA,52,1024
1777222039.025866,RECV,ACK,52,0
1777222039.026863,SEND,DATA,53,1024
1777222039.0274932,RECV,ACK,53,0
1777222039.0274932,SEND,DATA,54,1024
1777222039.0283926,RECV,ACK,54,0
1777222039.0283926,SEND,DATA,55,1024
1777222039.0293915,RECV,ACK,55,0
1777222039.0293915,SEND,DATA,56,1024
1777222039.0293915,RECV,ACK,56,0
1777222039.0303936,SEND,DATA,57,1024
1777222039.0303936,RECV,ACK,57,0
1777222039.0303936,SEND,DATA,58,1024
1777222039.0313911,RECV,ACK,58,0
1777222039.0313911,SEND,DATA,59,1024
1777222039.0313911,RECV,ACK,59,0
1777222039.032391,SEND,DATA,60,1024
1777222039.032391,RECV,ACK,60,0
1777222039.032391,SEND,DATA,61,1024
1777222039.0333922,RECV,ACK,61,0
1777222039.0333922,SEND,DATA,62,1024
1777222039.0354128,RECV,ACK,62,0
1777222039.0363946,SEND,DATA,63,1024
1777222039.0373912,RECV,ACK,63,0
1777222039.0373912,SEND,DATA,64,1024
1777222039.0383954,RECV,ACK,64,0
1777222039.0383954,SEND,DATA,65,1024
1777222039.0383954,RECV,ACK,65,0
1777222039.0383954,SEND,DATA,66,1024
1777222039.0393894,RECV,ACK,66,0
1777222039.0393894,SEND,DATA,67,1024
1777222039.0399127,RECV,ACK,67,0
1777222039.0399127,SEND,DATA,68,1024
1777222039.0409112,RECV,ACK,68,0
1777222039.0409112,SEND,DATA,69,1024
1777222039.0409112,RECV,ACK,69,0
1777222039.0419118,SEND,DATA,70,1024
1777222039.0419118,RECV,ACK,70,0
1777222039.0419118,SEND,DATA,71,1024
1777222039.0429077,RECV,ACK,71,0
1777222039.0429077,SEND,DATA,72,1024
1777222039.0429077,RECV,ACK,72,0
1777222039.0429077,SEND,DATA,73,1024
1777222039.0439062,RECV,ACK,73,0
1777222039.0439062,SEND,DATA,74,1024
1777222039.0439062,RECV,ACK,74,0
1777222039.0449085,SEND,DATA,75,1024
1777222039.0449085,RECV,ACK,75,0
1777222039.0449085,SEND,DATA,76,1024
1777222039.0459094,RECV,ACK,76,0
1777222039.0459094,SEND,DATA,77,1024
1777222039.0459094,RECV,ACK,77,0
1777222039.0469105,SEND,DATA,78,1024
1777222039.0469105,RECV,ACK,78,0
1777222039.047428,SEND,DATA,79,1024
1777222039.047428,RECV,ACK,79,0
1777222039.047428,SEND,DATA,80,1024
1777222039.048427,RECV,ACK,80,0
1777222039.048427,SEND,DATA,81,1024
1777222039.048427,RECV,ACK,81,0
1777222039.048427,SEND,DATA,82,1024
1777222039.049427,RECV,ACK,82,0
1777222039.049427,SEND,DATA,83,1024
1777222039.0504272,RECV,ACK,83,0
1777222039.0504272,SEND,DATA,84,1024
1777222039.0534365,RECV,ACK,84,0
1777222039.0544364,SEND,DATA,85,1024
1777222039.0554383,RECV,ACK,85,0
1777222039.0554383,SEND,DATA,86,1024
1777222039.0564284,RECV,ACK,86,0
1777222039.0564284,SEND,DATA,87,1024
1777222039.0564284,RECV,ACK,87,0
1777222039.0574288,SEND,DATA,88,1024
1777222039.0574288,RECV,ACK,88,0
1777222039.0574288,SEND,DATA,89,1024
1777222039.0584252,RECV,ACK,89,0
1777222039.0584252,SEND,DATA,90,1024
1777222039.0584252,RECV,ACK,90,0
1777222039.059426,SEND,DATA,91,1024
1777222039.059426,RECV,ACK,91,0
1777222039.059426,SEND,DATA,92,1024
1777222039.059426,RECV,ACK,92,0
1777222039.0604265,SEND,DATA,93,1024
1777222039.0604265,RECV,ACK,93,0
1777222039.0604265,SEND,DATA,94,1024
1777222039.0614262,RECV,ACK,94,0
1777222039.0614262,SEND,DATA,95,1024
1777222039.0619452,RECV,ACK,95,0
1777222039.0619452,SEND,DATA,96,1024
1777222039.0619452,RECV,ACK,96,0
1777222039.0619452,SEND,DATA,97,1024
1777222039.0629416,RECV,ACK,97,0
1777222039.0629416,SEND,DATA,98,1024
1777222039.0629416,RECV,ACK,98,0
1777222039.0639439,SEND,DATA,99,1024
1777222039.0639439,RECV,ACK,99,0
1777222039.0645485,SEND,DATA,100,1024
1777222039.0645485,RECV,ACK,100,0
1777222039.0645485,SEND,DATA,101,1024
1777222039.0655491,RECV,ACK,101,0
1777222039.0655491,SEND,DATA,102,1024
1777222039.0655491,RECV,ACK,102,0
1777222039.0655491,SEND,DATA,103,1024
1777222039.0665476,RECV,ACK,103,0
1777222039.0675564,SEND,DATA,104,1024
1777222039.0695796,RECV,ACK,104,0
1777222039.0705652,SEND,DATA,105,1024
1777222039.071561,RECV,ACK,105,0
1777222039.0725567,SEND,DATA,106,1024
1777222039.0725567,RECV,ACK,106,0
1777222039.0725567,SEND,DATA,107,1024
1777222039.0735517,RECV,ACK,107,0
1777222039.0735517,SEND,DATA,108,1024
1777222039.0735517,RECV,ACK,108,0
1777222039.07455,SEND,DATA,109,1024
1777222039.07455,RECV,ACK,109,0
1777222039.07455,SEND,DATA,110,1024
1777222039.0755515,RECV,ACK,110,0
1777222039.0755515,SEND,DATA,111,1024
1777222039.0755515,RECV,ACK,111,0
1777222039.076548,SEND,DATA,112,1024
1777222039.077224,RECV,ACK,112,0
1777222039.077224,SEND,DATA,113,1024
1777222039.077224,RECV,ACK,113,0
1777222039.0781803,SEND,DATA,114,1024
1777222039.0781803,RECV,ACK,114,0
1777222039.0781803,SEND,DATA,115,1024
1777222039.079183,RECV,ACK,115,0
1777222039.079183,SEND,DATA,116,1024
1777222039.080277,RECV,ACK,116,0
1777222039.080277,SEND,DATA,117,1024
1777222039.081281,RECV,ACK,117,0
1777222039.081281,SEND,DATA,118,1024
1777222039.081281,RECV,ACK,118,0
1777222039.0822787,SEND,DATA,119,1024
1777222039.0822787,RECV,ACK,119,0
1777222039.0822787,SEND,DATA,120,1024
1777222039.0832796,RECV,ACK,120,0
1777222039.0832796,SEND,DATA,121,1024
1777222039.084319,RECV,ACK,121,0
1777222039.0858955,SEND,DATA,122,1024
1777222039.0888789,RECV,ACK,122,0
1777222039.0888789,SEND,DATA,123,1024
1777222039.091079,RECV,ACK,123,0
1777222039.091079,SEND,DATA,124,1024
1777222039.0920722,RECV,ACK,124,0
1777222039.0920722,SEND,DATA,125,1024
1777222039.0930712,RECV,ACK,125,0
1777222039.0930712,SEND,DATA,126,1024
1777222039.0930712,RECV,ACK,126,0
1777222039.0940688,SEND,DATA,127,1024
1777222039.0940688,RECV,ACK,127,0
1777222039.0940688,SEND,DATA,128,1024
1777222039.0947454,RECV,ACK,128,0
1777222039.0947454,SEND,DATA,129,1024
1777222039.0947454,RECV,ACK,129,0
1777222039.0957444,SEND,DATA,130,1024
1777222039.0957444,RECV,ACK,130,0
1777222039.0964606,SEND,DATA,131,1024
1777222039.0964606,RECV,ACK,131,0
1777222039.0964606,SEND,DATA,132,1024
1777222039.0974622,RECV,ACK,132,0
1777222039.0974622,SEND,DATA,133,1024
1777222039.098461,RECV,ACK,133,0
1777222039.098461,SEND,DATA,134,1024
1777222039.0991492,RECV,ACK,134,0
1777222039.0991492,SEND,DATA,135,1024
1777222039.099676,RECV,ACK,135,0
1777222039.099676,SEND,DATA,136,1024
1777222039.1006746,RECV,ACK,136,0
1777222039.1006746,SEND,DATA,137,1024
1777222039.1026921,RECV,ACK,137,0
1777222039.1026921,SEND,DATA,138,1024
1777222039.103679,RECV,ACK,138,0
1777222039.1046755,SEND,DATA,139,1024
1777222039.1046755,RECV,ACK,139,0
1777222039.1046755,SEND,DATA,140,1024
1777222039.1056726,RECV,ACK,140,0
1777222039.1056726,SEND,DATA,141,1024
1777222039.1066737,RECV,ACK,141,0
1777222039.1066737,SEND,DATA,142,1024
1777222039.1066737,RECV,ACK,142,0
1777222039.1066737,SEND,DATA,143,27
1777222039.1076713,RECV,ACK,143,0
1777222039.1076713,SEND,END,144,0
1777222039.1076713,RECV,ACK,144,0
