timestamp,event,type,seq_num,payload_size
1777222041.299605,RECV,ACK,70,0
1777222041.3006077,SEND,DATA,71,1024
1777222041.8066354,TIMEOUT,DATA,71,0
1777222041.8076434,SEND,DATA,71,1024
1777222041.8086243,RECV,ACK,71,0
1777222041.8086243,SEND,DATA,72,1024
1777222041.809641,RECV,ACK,72,0
1777222041.809641,SEND,DATA,73,1024
1777222041.8106382,RECV,ACK,73,0
1777222041.8106382,SEND,DATA,74,1024
1777222041.8106382,RECV,ACK,74,0
1777222041.8116362,SEND,DATA,75,1024
1777222041.812623,RECV,ACK,75,0
1777222041.812623,SEND,DATA,76,1024
1777222041.812623,RECV,ACK,76,0
1777222041.8136256,SEND,DATA,77,1024
1777222041.8136256,RECV,ACK,77,0
1777222041.814627,SEND,DATA,78,1024
1777222041.814627,RECV,ACK,78,0
1777222041.8153841,SEND,DATA,79,1024
1777222041.8153841,RECV,ACK,79,0
1777222041.8163052,SEND,DATA,80,1024
1777222041.8170924,RECV,ACK,80,0
1777222041.8170924,SEND,DATA,81,1024
1777222041.8180928,RECV,ACK,81,0
1777222041.8180928,SEND,DATA,82,1024
1777222041.8180928,RECV,ACK,82,0
1777222041.8190894,SEND,DATA,83,1024
1777222042.3338227,TIMEOUT,DATA,83,0
1777222042.3338227,SEND,DATA,83,1024
1777222042.3349729,RECV,ACK,83,0
1777222042.3355072,SEND,DATA,84,1024
1777222042.3355072,RECV,ACK,84,0
1777222042.3355072,SEND,DATA,85,1024
1777222042.3365197,RECV,ACK,85,0
1777222042.3365197,SEND,DATA,86,1024
1777222042.339522,RECV,ACK,86,0
1777222042.3405237,SEND,DATA,87,1024
1777222042.3415108,RECV,ACK,87,0
1777222042.3425415,SEND,DATA,88,1024
1777222042.843083,TIMEOUT,DATA,88,0
1777222042.8440735,SEND,DATA,88,1024
1777222042.8440735,RECV,ACK,88,0
1777222042.845231,SEND,DATA,89,1024
1777222042.8457642,RECV,ACK,89,0
1777222042.8457642,SEND,DATA,90,1024
1777222043.348746,TIMEOUT,DATA,90,0
1777222043.348746,SEND,DATA,90,1024
1777222043.3498304,RECV,ACK,90,0
1777222043.3498304,SEND,DATA,91,1024
1777222043.3508286,RECV,ACK,91,0
1777222043.3508286,SEND,DATA,92,1024
1777222043.3518322,RECV,ACK,92,0
1777222043.3518322,SEND,DATA,93,1024
1777222043.3528295,RECV,ACK,93,0
1777222043.3528295,SEND,DATA,94,1024
1777222043.3538294,RECV,ACK,94,0
1777222043.3538294,SEND,DATA,95,1024
1777222043.3538294,RECV,ACK,95,0
1777222043.3548293,SEND,DATA,96,1024
1777222043.3554952,RECV,ACK,96,0
1777222043.3564947,SEND,DATA,97,1024
1777222043.3574905,RECV,ACK,97,0
1777222043.3584852,SEND,DATA,98,1024
1777222043.3584852,RECV,ACK,98,0
1777222043.3584852,SEND,DATA,99,1024
1777222043.359478,RECV,ACK,99,0
1777222043.359478,SEND,DATA,100,1024
1777222043.359478,RECV,ACK,100,0
1777222043.360483,SEND,DATA,101,1024
1777222043.360483,RECV,ACK,101,0
1777222043.360483,SEND,DATA,102,1024
1777222043.3614779,RECV,ACK,102,0
1777222043.3614779,SEND,DATA,103,1024
1777222043.3624806,RECV,ACK,103,0
1777222043.3624806,SEND,DATA,104,1024
1777222043.3624806,RECV,ACK,104,0
1777222043.363486,SEND,DATA,105,1024
1777222043.363486,RECV,ACK,105,0
1777222043.363486,SEND,DATA,106,1024
1777222043.3644783,RECV,ACK,106,0
1777222043.3644783,SEND,DATA,107,1024
1777222043.3651538,RECV,ACK,107,0
1777222043.3651538,SEND,DATA,108,1024
1777222043.366118,RECV,ACK,108,0
1777222043.366118,SEND,DATA,109,1024
1777222043.366118,RECV,ACK,109,0
1777222043.367113,SEND,DATA,110,1024
1777222043.367113,RECV,ACK,110,0
1777222043.367113,SEND,DATA,111,1024
1777222043.3681157,RECV,ACK,111,0
1777222043.3681157,SEND,DATA,112,1024
1777222043.3681157,RECV,ACK,112,0
1777222043.3691146,SEND,DATA,113,1024
1777222043.3691146,RECV,ACK,113,0
1777222043.3691146,SEND,DATA,114,1024
1777222043.3701143,RECV,ACK,114,0
1777222043.3701143,SEND,DATA,115,1024
1777222043.874939,TIMEOUT,DATA,115,0
1777222043.8759582,SEND,DATA,115,1024
1777222043.8760366,RECV,ACK,115,0
1777222043.8769562,SEND,DATA,116,1024
1777222043.8769562,RECV,ACK,116,0
1777222043.8779573,SEND,DATA,117,1024
1777222043.8779573,RECV,ACK,117,0
1777222043.878956,SEND,DATA,118,1024
1777222043.878956,RECV,ACK,118,0
1777222043.879956,SEND,DATA,119,1024
1777222043.879956,RECV,ACK,119,0
1777222043.8809574,SEND,DATA,120,1024
1777222043.8809574,RECV,ACK,120,0
1777222043.8819575,SEND,DATA,121,1024
1777222043.8819575,RECV,ACK,121,0
1777222043.882956,SEND,DATA,122,1024
1777222043.8838143,RECV,ACK,122,0
1777222043.8838143,SEND,DATA,123,1024
1777222043.8843505,RECV,ACK,123,0
1777222043.8843505,SEND,DATA,124,1024
1777222043.8853507,RECV,ACK,124,0
1777222043.8853507,SEND,DATA,125,1024
1777222043.8866868,RECV,ACK,125,0
1777222043.8867586,SEND,DATA,126,1024
1777222043.8876836,RECV,ACK,126,0
1777222043.8876836,SEND,DATA,127,1024
1777222043.8876836,RECV,ACK,127,0
1777222043.8886817,SEND,DATA,128,1024
1777222043.891702,RECV,ACK,128,0
1777222043.8927,SEND,DATA,129,1024
1777222043.8946927,RECV,ACK,129,0
1777222043.8957007,SEND,DATA,130,1024
1777222043.8957007,RECV,ACK,130,0
1777222043.8966928,SEND,DATA,131,1024
1777222043.8966928,RECV,ACK,131,0
1777222043.8966928,SEND,DATA,132,1024
1777222043.8976932,RECV,ACK,132,0
1777222043.8976932,SEND,DATA,133,1024
1777222043.8984768,RECV,ACK,133,0
1777222043.8984768,SEND,DATA,134,1024
1777222043.8994775,RECV,ACK,134,0
1777222043.8994775,SEND,DATA,135,1024
1777222043.8994775,RECV,ACK,135,0
1777222043.900479,SEND,DATA,136,1024
1777222043.900479,RECV,ACK,136,0
1777222043.900479,SEND,DATA,137,1024
1777222043.9014769,RECV,ACK,137,0
1777222043.9014769,SEND,DATA,138,1024
1777222043.9014769,RECV,ACK,138,0
1777222043.9024775,SEND,DATA,139,1024
1777222043.9024775,RECV,ACK,139,0
1777222043.9024775,SEND,DATA,140,1024
1777222043.9024775,RECV,ACK,140,0
1777222043.9034784,SEND,DATA,141,1024
1777222043.9034784,RECV,ACK,141,0
1777222043.9044783,SEND,DATA,142,1024
1777222043.9044783,RECV,ACK,142,0
1777222043.9044783,SEND,DATA,143,27
1777222043.9063241,RECV,ACK,143,0
1777222043.9083133,SEND,END,144,0
1777222043.9093091,RECV,ACK,144,0
