timestamp,event,type,seq_num,payload_size
1777222070.773119,SEND,DATA,46,1024
1777222070.773119,RECV,ACK,46,0
1777222070.773119,SEND,DATA,47,1024
1777222070.77412,RECV,ACK,47,0
1777222070.77412,SEND,DATA,48,1024
1777222071.2782047,TIMEOUT,DATA,48,0
1777222071.2787395,SEND,DATA,48,1024
1777222071.7896667,TIMEOUT,DATA,48,0
1777222071.7902033,SEND,DATA,48,1024
1777222071.7907252,RECV,ACK,48,0
1777222071.7907252,SEND,DATA,49,1024
1777222071.7917242,RECV,ACK,49,0
1777222071.7917242,SEND,DATA,50,1024
1777222072.3032553,TIMEOUT,DATA,50,0
1777222072.3042586,SEND,DATA,50,1024
1777222072.305725,RECV,ACK,50,0
1777222072.3062744,SEND,DATA,51,1024
1777222072.3062744,RECV,ACK,51,0
1777222072.3072703,SEND,DATA,52,1024
1777222072.8138652,TIMEOUT,DATA,52,0
1777222072.8138652,SEND,DATA,52,1024
1777222072.814958,RECV,ACK,52,0
1777222072.81558,SEND,DATA,53,1024
1777222072.81558,RECV,ACK,53,0
1777222072.81558,SEND,DATA,54,1024
1777222072.8165755,RECV,ACK,54,0
1777222072.8165755,SEND,DATA,55,1024
1777222072.8174999,RECV,ACK,55,0
1777222072.8195033,SEND,DATA,56,1024
1777222072.8214948,RECV,ACK,56,0
1777222072.8214948,SEND,DATA,57,1024
1777222072.8234875,RECV,ACK,57,0
1777222072.8234875,SEND,DATA,58,1024
1777222073.325654,TIMEOUT,DATA,58,0
1777222073.325654,SEND,DATA,58,1024
1777222073.835049,TIMEOUT,DATA,58,0
1777222073.836063,SEND,DATA,58,1024
1777222073.838052,RECV,ACK,58,0
1777222073.8390498,SEND,DATA,59,1024
1777222074.3461125,TIMEOUT,DATA,59,0
1777222074.3461125,SEND,DATA,59,1024
1777222074.3471158,RECV,ACK,59,0
1777222074.3471158,SEND,DATA,60,1024
1777222074.3481133,RECV,ACK,60,0
1777222074.3481133,SEND,DATA,61,1024
1777222074.3481133,RECV,ACK,61,0
1777222074.349115,SEND,DATA,62,1024
1777222074.349115,RECV,ACK,62,0
1777222074.349115,SEND,DATA,63,1024
1777222074.350116,RECV,ACK,63,0
1777222074.350116,SEND,DATA,64,1024
1777222074.8525894,TIMEOUT,DATA,64,0
1777222074.853592,SEND,DATA,64,1024
1777222074.8556015,RECV,ACK,64,0
1777222074.8576136,SEND,DATA,65,1024
1777222074.8605964,RECV,ACK,65,0
1777222074.8615878,SEND,DATA,66,1024
1777222075.3657382,TIMEOUT,DATA,66,0
1777222075.3657382,SEND,DATA,66,1024
1777222075.8763335,TIMEOUT,DATA,66,0
1777222075.8763335,SEND,DATA,66,1024
1777222076.3902977,TIMEOUT,DATA,66,0
1777222076.3922985,SEND,DATA,66,1024
1777222076.3943045,RECV,ACK,66,0
1777222076.3952882,SEND,DATA,67,1024
1777222076.9039795,TIMEOUT,DATA,67,0
1777222076.9039795,SEND,DATA,67,1024
1777222077.4172199,TIMEOUT,DATA,67,0
1777222077.4177458,SEND,DATA,67,1024
1777222077.4177458,RECV,ACK,67,0
1777222077.4187467,SEND,DATA,68,1024
1777222077.4187467,RECV,ACK,68,0
1777222077.4197485,SEND,DATA,69,1024
1777222077.4197485,RECV,ACK,69,0
1777222077.42075,SEND,DATA,70,1024
1777222077.42075,RECV,ACK,70,0
1777222077.42075,SEND,DATA,71,1024
1777222077.4217477,RECV,ACK,71,0
1777222077.4227817,SEND,DATA,72,1024
1777222077.4247568,RECV,ACK,72,0
1777222077.4257636,SEND,DATA,73,1024
1777222077.4273813,RECV,ACK,73,0
1777222077.4273813,SEND,DATA,74,1024
1777222077.4283059,RECV,ACK,74,0
1777222077.4283059,SEND,DATA,75,1024
1777222077.4292946,RECV,ACK,75,0
1777222077.4292946,SEND,DATA,76,1024
1777222077.9309678,TIMEOUT,DATA,76,0
1777222077.9309678,SEND,DATA,76,1024
1777222077.931973,RECV,ACK,76,0
1777222077.931973,SEND,DATA,77,1024
1777222077.9329593,RECV,ACK,77,0
1777222077.9329593,SEND,DATA,78,1024
1777222077.933959,RECV,ACK,78,0
1777222077.933959,SEND,DATA,79,1024
1777222077.934762,RECV,ACK,79,0
1777222077.934762,SEND,DATA,80,1024
1777222077.9357686,RECV,ACK,80,0
1777222077.9357686,SEND,DATA,81,1024
1777222078.446916,TIMEOUT,DATA,81,0
1777222078.4474397,SEND,DATA,81,1024
1777222078.4474397,RECV,ACK,81,0
1777222078.4484375,SEND,DATA,82,1024
1777222078.4484375,RECV,ACK,82,0
1777222078.4494376,SEND,DATA,83,1024
1777222078.4494376,RECV,ACK,83,0
1777222078.4504383,SEND,DATA,84,1024
1777222078.4504383,RECV,ACK,84,0
1777222078.4504383,SEND,DATA,85,1024
1777222078.4514427,RECV,ACK,85,0
1777222078.4514427,SEND,DATA,86,1024
1777222078.4524386,RECV,ACK,86,0
1777222078.4524386,SEND,DATA,87,1024
1777222078.9594002,TIMEOUT,DATA,87,0
1777222078.9603982,SEND,DATA,87,1024
1777222078.962994,RECV,ACK,87,0
1777222078.9639578,SEND,DATA,88,1024
1777222078.9669862,RECV,ACK,88,0
1777222078.9679573,SEND,DATA,89,1024
1777222078.969954,RECV,ACK,89,0
1777222078.9709485,SEND,DATA,90,1024
1777222078.9709485,RECV,ACK,90,0
1777222078.9719434,SEND,DATA,91,1024
1777222078.9719434,RECV,ACK,91,0
1777222078.9719434,SEND,DATA,92,1024
1777222078.9729419,RECV,ACK,92,0
1777222078.9729419,SEND,DATA,93,1024
1777222078.9739447,RECV,ACK,93,0
1777222078.9759462,SEND,DATA,94,1024
1777222078.9769447,RECV,ACK,94,0
1777222078.9769447,SEND,DATA,95,1024
1777222078.9774992,RECV,ACK,95,0
1777222078.978488,SEND,DATA,96,1024
1777222078.978488,RECV,ACK,96,0
1777222078.978488,SEND,DATA,97,1024
1777222079.4860444,TIMEOUT,DATA,97,0
1777222079.4860444,SEND,DATA,97,1024
1777222079.4870524,RECV,ACK,97,0
1777222079.4870524,SEND,DATA,98,1024
1777222079.9956226,TIMEOUT,DATA,98,0
1777222079.9956226,SEND,DATA,98,1024
1777222080.5045831,TIMEOUT,DATA,98,0
1777222080.5056593,SEND,DATA,98,1024
1777222080.5056593,RECV,ACK,98,0
1777222080.5056593,SEND,DATA,99,1024
1777222080.5066679,RECV,ACK,99,0
1777222080.5066679,SEND,DATA,100,1024
1777222081.0147502,TIMEOUT,DATA,100,0
1777222081.0147502,SEND,DATA,100,1024
1777222081.5256789,TIMEOUT,DATA,100,0
1777222081.5262153,SEND,DATA,100,1024
1777222082.038551,TIMEOUT,DATA,100,0
1777222082.0390859,SEND,DATA,100,1024
1777222082.0390859,RECV,ACK,100,0
1777222082.0400906,SEND,DATA,101,1024
1777222082.5453327,TIMEOUT,DATA,101,0
1777222082.5462527,SEND,DATA,101,1024
1777222082.5473204,RECV,ACK,101,0
1777222082.548321,SEND,DATA,102,1024
1777222082.548321,RECV,ACK,102,0
1777222082.5493317,SEND,DATA,103,1024
1777222082.5493317,RECV,ACK,103,0
1777222082.5503323,SEND,DATA,104,1024
1777222082.5503323,RECV,ACK,104,0
1777222082.5503323,SEND,DATA,105,1024
1777222082.55132,RECV,ACK,105,0
1777222082.55132,SEND,DATA,106,1024
1777222082.552325,RECV,ACK,106,0
1777222082.552325,SEND,DATA,107,1024
1777222082.552325,RECV,ACK,107,0
1777222082.5533247,SEND,DATA,108,1024
1777222083.0538268,TIMEOUT,DATA,108,0
1777222083.0538268,SEND,DATA,108,1024
1777222083.563857,TIMEOUT,DATA,108,0
1777222083.564859,SEND,DATA,108,1024
1777222084.0712605,TIMEOUT,DATA,108,0
1777222084.0712605,SEND,DATA,108,1024
1777222084.5766318,TIMEOUT,DATA,108,0
1777222084.5766318,SEND,DATA,108,1024
1777222085.0855303,TIMEOUT,DATA,108,0
1777222085.0855303,SEND,DATA,108,1024
1777222085.5920773,TIMEOUT,DATA,108,0
1777222085.5920773,SEND,DATA,108,1024
1777222085.5930882,RECV,ACK,108,0
1777222085.5930882,SEND,DATA,109,1024
1777222085.5930882,RECV,ACK,109,0
1777222085.5940878,SEND,DATA,110,1024
1777222086.1005714,TIMEOUT,DATA,110,0
1777222086.1015255,SEND,DATA,110,1024
1777222086.61488,TIMEOUT,DATA,110,0
1777222086.616868,SEND,DATA,110,1024
1777222086.6187553,RECV,ACK,110,0
1777222086.6207669,SEND,DATA,111,1024
1777222086.621753,RECV,ACK,111,0
1777222086.621753,SEND,DATA,112,1024
1777222086.6227458,RECV,ACK,112,0
1777222086.6227458,SEND,DATA,113,1024
1777222086.623761,RECV,ACK,113,0
1777222086.623761,SEND,DATA,114,1024
1777222086.6247458,RECV,ACK,114,0
1777222086.6255379,SEND,DATA,115,1024
1777222086.6261218,RECV,ACK,115,0
1777222086.6261218,SEND,DATA,116,1024
1777222087.1405072,TIMEOUT,DATA,116,0
1777222087.141139,SEND,DATA,116,1024
1777222087.141139,RECV,ACK,116,0
1777222087.142139,SEND,DATA,117,1024
1777222087.142139,RECV,ACK,117,0
1777222087.1431487,SEND,DATA,118,1024
1777222087.1431487,RECV,ACK,118,0
1777222087.1431487,SEND,DATA,119,1024
1777222087.1442158,RECV,ACK,119,0
1777222087.1442158,SEND,DATA,120,1024
1777222087.145138,RECV,ACK,120,0
1777222087.145138,SEND,DATA,121,1024
1777222087.146139,RECV,ACK,121,0
1777222087.14714,SEND,DATA,122,1024
1777222087.14714,RECV,ACK,122,0
1777222087.1481395,SEND,DATA,123,1024
1777222087.1502085,RECV,ACK,123,0
1777222087.1507416,SEND,DATA,124,1024
1777222087.1517525,RECV,ACK,124,0
1777222087.1517525,SEND,DATA,125,1024
1777222087.1527395,RECV,ACK,125,0
1777222087.1527395,SEND,DATA,126,1024
1777222087.6684043,TIMEOUT,DATA,126,0
1777222087.66921,SEND,DATA,126,1024
1777222087.670222,RECV,ACK,126,0
1777222087.670222,SEND,DATA,127,1024
1777222087.6712182,RECV,ACK,127,0
1777222087.6712182,SEND,DATA,128,1024
1777222088.1790087,TIMEOUT,DATA,128,0
1777222088.179543,SEND,DATA,128,1024
1777222088.179543,RECV,ACK,128,0
1777222088.180541,SEND,DATA,129,1024
1777222088.1815405,RECV,ACK,129,0
1777222088.1815405,SEND,DATA,130,1024
1777222088.6935675,TIMEOUT,DATA,130,0
1777222088.6935675,SEND,DATA,130,1024
1777222089.2070658,TIMEOUT,DATA,130,0
1777222089.2075963,SEND,DATA,130,1024
1777222089.2075963,RECV,ACK,130,0
1777222089.2086093,SEND,DATA,131,1024
1777222089.2086093,RECV,ACK,131,0
1777222089.2096102,SEND,DATA,132,1024
1777222089.719311,TIMEOUT,DATA,132,0
1777222089.719311,SEND,DATA,132,1024
1777222089.7213185,RECV,ACK,132,0
1777222089.7213185,SEND,DATA,133,1024
1777222089.7223053,RECV,ACK,133,0
1777222089.7223053,SEND,DATA,134,1024
1777222089.7233067,RECV,ACK,134,0
1777222089.7233067,SEND,DATA,135,1024
1777222090.229081,TIMEOUT,DATA,135,0
1777222090.229081,SEND,DATA,135,1024
1777222090.2300868,RECV,ACK,135,0
1777222090.2300868,SEND,DATA,136,1024
1777222090.2310982,RECV,ACK,136,0
1777222090.2310982,SEND,DATA,137,1024
1777222090.2320907,RECV,ACK,137,0
1777222090.2320907,SEND,DATA,138,1024
1777222090.7400649,TIMEOUT,DATA,138,0
1777222090.7409768,SEND,DATA,138,1024
1777222090.7419808,RECV,ACK,138,0
1777222090.7419808,SEND,DATA,139,1024
1777222091.2517798,TIMEOUT,DATA,139,0
1777222091.2517798,SEND,DATA,139,1024
1777222091.2538567,RECV,ACK,139,0
1777222091.2558072,SEND,DATA,140,1024
1777222091.256806,RECV,ACK,140,0
1777222091.2578056,SEND,DATA,141,1024
1777222091.2588103,RECV,ACK,141,0
1777222091.2588103,SEND,DATA,142,1024
1777222091.2588103,RECV,ACK,142,0
1777222091.2598093,SEND,DATA,143,27
1777222091.761773,TIMEOUT,DATA,143,0
1777222091.761773,SEND,DATA,143,27
1777222091.7628841,RECV,ACK,143,0
1777222091.7628841,SEND,END,144,0
1777222091.7638788,RECV,ACK,144,0
