timestamp,event,type,seq_num,payload_size
1777202720.14966,RECV,ACK,81,0
1777202720.1506555,RECV,ACK,82,0
1777202720.1506555,RECV,ACK,83,0
1777202720.1506555,RECV,ACK,84,0
1777202720.1506555,RECV,ACK,85,0
1777202720.164196,SEND,DATA,86,1024
1777202720.1650496,SEND,DATA,87,1024
1777202720.1650496,SEND,DATA,88,1024
1777202720.1650496,SEND,DATA,89,1024
1777202720.1660464,SEND,DATA,90,1024
1777202720.1660464,RECV,ACK,86,0
1777202720.1660464,RECV,ACK,87,0
1777202720.1670475,RECV,ACK,88,0
1777202720.1670475,RECV,ACK,89,0
1777202720.1670475,RECV,ACK,90,0
1777202720.180196,SEND,DATA,91,1024
1777202720.180196,SEND,DATA,92,1024
1777202720.1810446,SEND,DATA,93,1024
1777202720.1810446,SEND,DATA,94,1024
1777202720.182034,SEND,DATA,95,1024
1777202720.693214,TIMEOUT,DATA,91,0
1777202720.7090383,SEND,DATA,91,1024
1777202720.7090383,SEND,DATA,92,1024
1777202720.709912,SEND,DATA,93,1024
1777202720.709912,SEND,DATA,94,1024
1777202720.7109234,SEND,DATA,95,1024
1777202720.7109234,RECV,ACK,91,0
1777202720.7109234,RECV,ACK,92,0
1777202720.712036,RECV,ACK,93,0
1777202720.712036,RECV,ACK,94,0
1777202720.712036,RECV,ACK,95,0
1777202720.7242477,SEND,DATA,96,1024
1777202720.7250648,SEND,DATA,97,1024
1777202720.7250648,SEND,DATA,98,1024
1777202720.7260628,SEND,DATA,99,1024
1777202720.7260628,SEND,DATA,100,1024
1777202720.7260628,RECV,ACK,96,0
1777202720.7270756,RECV,ACK,97,0
1777202720.7270756,RECV,ACK,98,0
1777202720.7270756,RECV,ACK,99,0
1777202720.728073,RECV,ACK,100,0
1777202720.739511,SEND,DATA,101,1024
1777202720.7402844,SEND,DATA,102,1024
1777202720.7408495,SEND,DATA,103,1024
1777202720.7408495,SEND,DATA,104,1024
1777202720.7408495,SEND,DATA,105,1024
1777202720.7418134,RECV,ACK,101,0
1777202720.7418134,RECV,ACK,102,0
1777202720.7418134,RECV,ACK,103,0
1777202720.74282,RECV,ACK,104,0
1777202720.74282,RECV,ACK,105,0
1777202720.7546823,SEND,DATA,106,1024
1777202720.7553294,SEND,DATA,107,1024
1777202720.7553294,SEND,DATA,108,1024
1777202720.7553294,SEND,DATA,109,1024
1777202720.756328,SEND,DATA,110,1024
1777202720.756328,RECV,ACK,106,0
1777202720.7573261,RECV,ACK,107,0
1777202720.7573261,RECV,ACK,108,0
1777202720.7573261,RECV,ACK,109,0
1777202720.7583344,RECV,ACK,110,0
1777202720.7699263,SEND,DATA,111,1024
1777202720.7708557,SEND,DATA,112,1024
1777202720.7708557,SEND,DATA,113,1024
1777202720.7708557,SEND,DATA,114,1024
1777202720.77182,SEND,DATA,115,1024
1777202720.77182,RECV,ACK,111,0
1777202720.77182,RECV,ACK,112,0
1777202720.77182,RECV,ACK,113,0
1777202720.7728114,RECV,ACK,114,0
1777202720.7728114,RECV,ACK,115,0
1777202720.7852788,SEND,DATA,116,1024
1777202720.7861083,SEND,DATA,117,1024
1777202720.7861083,SEND,DATA,118,1024
1777202720.7861083,SEND,DATA,119,1024
1777202720.7871027,SEND,DATA,120,1024
1777202720.7871027,RECV,ACK,116,0
1777202720.7881043,RECV,ACK,117,0
1777202720.7881043,RECV,ACK,118,0
1777202720.7881043,RECV,ACK,119,0
1777202720.7881043,RECV,ACK,120,0
1777202720.8007805,SEND,DATA,121,1024
1777202720.8007805,SEND,DATA,122,1024
1777202720.8015933,SEND,DATA,123,1024
1777202720.8015933,SEND,DATA,124,1024
1777202720.8024826,SEND,DATA,125,1024
1777202721.3120627,TIMEOUT,DATA,121,0
1777202721.3275776,SEND,DATA,121,1024
1777202721.3284335,SEND,DATA,122,1024
1777202721.3284335,SEND,DATA,123,1024
1777202721.3284335,SEND,DATA,124,1024
1777202721.3293755,SEND,DATA,125,1024
1777202721.3293755,RECV,ACK,121,0
1777202721.3293755,RECV,ACK,122,0
1777202721.330377,RECV,ACK,123,0
1777202721.343365,SEND,DATA,126,1024
1777202721.3440113,SEND,DATA,127,1024
1777202721.3440113,SEND,DATA,128,1024
1777202721.8404224,TIMEOUT,DATA,124,0
1777202721.8553772,SEND,DATA,124,1024
1777202721.8561475,SEND,DATA,125,1024
1777202721.8566706,SEND,DATA,126,1024
1777202721.8566706,SEND,DATA,127,1024
1777202721.857671,SEND,DATA,128,1024
1777202721.857671,RECV,ACK,124,0
1777202721.8586733,RECV,ACK,125,0
1777202721.8586733,RECV,ACK,126,0
1777202721.8586733,RECV,ACK,127,0
1777202721.8586733,RECV,ACK,128,0
1777202721.8705485,SEND,DATA,129,1024
1777202721.8710904,SEND,DATA,130,1024
1777202721.8716254,SEND,DATA,131,1024
1777202721.8721566,SEND,DATA,132,1024
1777202721.8721566,SEND,DATA,133,1024
1777202721.8721566,RECV,ACK,129,0
1777202721.8731582,RECV,ACK,130,0
1777202721.885748,SEND,DATA,134,1024
1777202721.886282,SEND,DATA,135,1024
1777202722.3813884,TIMEOUT,DATA,131,0
1777202722.3967552,SEND,DATA,131,1024
1777202722.397286,SEND,DATA,132,1024
1777202722.397286,SEND,DATA,133,1024
1777202722.3982844,SEND,DATA,134,1024
1777202722.3982844,SEND,DATA,135,1024
1777202722.9061987,TIMEOUT,DATA,131,0
1777202722.9213831,SEND,DATA,131,1024
1777202722.9219055,SEND,DATA,132,1024
1777202722.9219055,SEND,DATA,133,1024
1777202722.9219055,SEND,DATA,134,1024
1777202722.9229004,SEND,DATA,135,1024
1777202722.9229004,RECV,ACK,131,0
1777202722.923901,RECV,ACK,132,0
1777202722.923901,RECV,ACK,133,0
1777202722.923901,RECV,ACK,134,0
1777202722.923901,RECV,ACK,135,0
1777202722.9363453,SEND,DATA,136,1024
1777202722.9363453,SEND,DATA,137,1024
1777202722.9373415,SEND,DATA,138,1024
1777202722.9373415,SEND,DATA,139,1024
1777202722.9373415,SEND,DATA,140,1024
1777202722.9383514,RECV,ACK,136,0
1777202722.9383514,RECV,ACK,137,0
1777202722.9383514,RECV,ACK,138,0
1777202722.939341,RECV,ACK,139,0
1777202722.939341,RECV,ACK,140,0
1777202722.9522061,SEND,DATA,141,1024
1777202722.9522061,SEND,DATA,142,1024
1777202722.9531937,SEND,DATA,143,27
1777202722.9531937,RECV,ACK,141,0
1777202722.9542005,RECV,ACK,142,0
1777202722.9542005,RECV,ACK,143,0
